"month","year","site_code","var","monthly_avg"
8,2021,"GUIL","PAR",234.788402777778
8,2021,"GUIL","pH",7.84716666666665
8,2021,"GUIL","spCond",240.573458333333
8,2021,"HOPB","DO",9.04867534722223
8,2021,"HOPB","PAR",14.6273611111111
8,2021,"HOPB","pH",7.11483506944444
8,2021,"HOPB","spCond",100.315050925926
8,2021,"KING","DO",7.03112152777777
8,2021,"KING","pH",7.49305034722218
8,2021,"KING","spCond",619.913624999999
8,2021,"LECO","DO",8.90512326388889
8,2021,"LECO","PAR",21.7830833333333
8,2021,"LECO","pH",6.82260416666665
8,2021,"LECO","spCond",20.3787152777777
8,2021,"LEWI","DO",8.30171354166667
8,2021,"LEWI","pH",7.91802604166663
8,2021,"LEWI","spCond",593.283979166667
8,2021,"MART","DO",8.8070949074074
8,2021,"MART","pH",7.24852083333331
8,2021,"MAYF","DO",7.78538368055557
8,2021,"MAYF","PAR",22.4993333333333
8,2021,"MAYF","pH",5.75497916666673
8,2021,"MAYF","spCond",15.8505486111111
8,2021,"MCDI","DO",2.54883680555555
8,2021,"MCDI","pH",6.88119097222229
8,2021,"MCDI","spCond",620.167458333333
8,2021,"MCRA","DO",8.96552777777785
8,2021,"MCRA","PAR",6.971875
8,2021,"MCRA","pH",7.18840972222209
8,2021,"OKSR","DO",10.5278703703704
8,2021,"OKSR","PAR",256.09109375
8,2021,"OKSR","pH",7.21455092592596
8,2021,"OKSR","spCond",61.0294027777778
8,2021,"POSE","DO",7.44647222222223
8,2021,"POSE","PAR",89.2423437499998
8,2021,"POSE","pH",7.56363888888892
8,2021,"PRIN","DO",7.11654166666666
8,2021,"PRIN","PAR",65.7306944444444
8,2021,"PRIN","pH",7.92240833333338
8,2021,"PRIN","spCond",777.608454861109
8,2021,"REDB","PAR",95.9186458333332
8,2021,"TECR","PAR",58.9740625
8,2021,"TECR","pH",7.11109027777777
8,2021,"TECR","spCond",38.3158402777777
8,2021,"WALK","DO",8.90002951388889
8,2021,"WALK","PAR",8.31591666666666
8,2021,"WALK","pH",8.03785937500003
8,2021,"WALK","spCond",250.233506944444
8,2021,"WLOU","DO",8.79661805555554
8,2021,"WLOU","PAR",15.2198958333333
8,2021,"WLOU","pH",8.06577777777776
8,2021,"WLOU","spCond",106.907493055556
8,2022,"ARIK","PAR",458.2896875
8,2022,"BIGC","DO",6.84572453703704
8,2022,"BIGC","DO_sat",83.3472239583333
8,2022,"BIGC","PAR",42.232875
8,2022,"BIGC","pH",7.32357499999997
8,2022,"BIGC","spCond",260.130708333334
8,2022,"BLDE","DO",8.05861250000001
8,2022,"BLDE","DO_sat",98.503
8,2022,"BLDE","pH",7.82738541666665
8,2022,"BLUE","DO",7.59700000000001
8,2022,"BLUE","DO_sat",90.3590888888888
8,2022,"BLUE","PAR",476.430833333333
8,2022,"BLUE","pH",7.88420601851849
8,2022,"BLUE","spCond",550.099803240741
8,2022,"BLWA","PAR",436.16734375
8,2022,"BLWA","pH",7.85036111111111
8,2022,"BLWA","spCond",256.1821875
8,2022,"CARI","DO",12.1332513888889
8,2022,"CARI","DO_sat",97.2168097222223
8,2022,"CARI","PAR",342.245458333334
8,2022,"CARI","pH",7.21347222222223
8,2022,"CARI","spCond",84.0816510416666
8,2022,"COMO","DO",7.90684027777778
8,2022,"COMO","DO_sat",96.9662013888889
8,2022,"COMO","PAR",30.0759583333333
8,2022,"COMO","pH",7.13325462962965
8,2022,"COMO","spCond",27.7194409722222
8,2022,"CUPE","DO",8.08467638888887
8,2022,"CUPE","DO_sat",95.7421291666667
8,2022,"CUPE","PAR",42.8939166666667
8,2022,"CUPE","pH",8.25409722222222
8,2022,"CUPE","spCond",216.430776041666
8,2022,"FLNT","DO",6.90538194444445
8,2022,"FLNT","DO_sat",90.6404513888889
8,2022,"FLNT","PAR",465.718041666667
8,2022,"FLNT","pH",7.59133680555554
8,2022,"FLNT","spCond",112.076388888889
8,2022,"GUIL","DO",7.89720694444447
8,2022,"GUIL","DO_sat",96.2577986111112
8,2022,"GUIL","PAR",181.156958333333
8,2022,"GUIL","pH",7.87593472222225
8,2022,"GUIL","spCond",215.123331597222
8,2022,"HOPB","DO",8.23951111111111
8,2022,"HOPB","DO_sat",92.2399305555555
8,2022,"HOPB","TSS",1.7
8,2022,"HOPB","pH",7.14592777777777
8,2022,"HOPB","spCond",79.0030798611111
8,2022,"KING","DO",6.63377777777776
8,2022,"KING","DO_sat",73.2030569444444
8,2022,"KING","PAR",51.2245833333333
8,2022,"KING","pH",7.59026562500008
8,2022,"KING","spCond",639.698994791667
8,2022,"LECO","DO",8.76725555555553
8,2022,"LECO","DO_sat",99.5015513888889
8,2022,"LECO","PAR",16.7542083333333
8,2022,"LECO","pH",6.96282986111104
8,2022,"LECO","spCond",20.6939722222223
8,2022,"LEWI","DO",8.04223611111112
8,2022,"LEWI","DO_sat",87.0562604166667
8,2022,"LEWI","PAR",16.3925
8,2022,"LEWI","pH",7.90545833333322
8,2022,"LEWI","spCond",618.45068287037
8,2022,"MART","DO",9.06513888888886
8,2022,"MART","DO_sat",94.4444875000001
8,2022,"MART","pH",7.28588368055553
8,2022,"MART","spCond",41.1218819444445
8,2022,"MAYF","PAR",20.1552083333333
8,2022,"MCDI","DO",4.596675
8,2022,"MCDI","DO_sat",52.0734166666667
8,2022,"MCDI","PAR",46.213875
8,2022,"MCDI","pH",7.34106249999997
8,2022,"MCDI","spCond",560.852150462963
8,2022,"MCRA","DO",9.2053625
8,2022,"MCRA","DO_sat",94.7407951388887
8,2022,"MCRA","pH",7.25315277777776
8,2022,"MCRA","spCond",28.9312361111112
8,2022,"OKSR","DO",10.79695
8,2022,"OKSR","DO_sat",108.486130555556
8,2022,"OKSR","PAR",256.221291666667
8,2022,"OKSR","pH",7.15728298611108
8,2022,"OKSR","spCond",56.2506541666667
8,2022,"POSE","DO",7.99090972222226
8,2022,"POSE","DO_sat",90.4587277777778
8,2022,"POSE","PAR",94.739625
8,2022,"POSE","pH",7.57240104166663
8,2022,"POSE","spCond",139.882794444445
8,2022,"PRIN","DO",8.05790625000001
8,2022,"PRIN","DO_sat",101.380729166667
8,2022,"PRIN","PAR",17.7581770833334
8,2022,"PRIN","pH",7.93649305555561
8,2022,"PRIN","spCond",970.201465277779
8,2022,"REDB","DO",10.4183229166667
8,2022,"REDB","PAR",112.12359375
8,2022,"REDB","pH",8.49240277777785
8,2022,"REDB","spCond",624.436946180556
8,2022,"SYCA","DO",2.73713888888889
8,2022,"SYCA","DO_sat",31.2215034722222
8,2022,"SYCA","PAR",468.205208333333
8,2022,"SYCA","pH",7.04626041666674
8,2022,"SYCA","spCond",610.965565972222
8,2022,"TECR","DO",7.64023148148148
8,2022,"TECR","DO_sat",93.9668796296295
8,2022,"TECR","PAR",19.4710069444444
8,2022,"TECR","pH",7.14615393518515
8,2022,"TECR","spCond",38.8920798611111
8,2022,"TOMB","PAR",411.61075
8,2022,"WALK","DO",8.73565972222221
8,2022,"WALK","DO_sat",95.1038252314814
8,2022,"WALK","PAR",6.18820833333333
8,2022,"WALK","pH",8.0406180555556
8,2022,"WALK","spCond",247.48094212963
8,2022,"WLOU","DO",8.50815972222223
8,2022,"WLOU","DO_sat",100.833286111111
8,2022,"WLOU","PAR",12.2527916666667
8,2022,"WLOU","pH",7.84803125000007
8,2022,"WLOU","spCond",105.253274305555
9,2021,"ARIK","PAR",295.388166666667
9,2021,"BIGC","DO",7.65064351851853
9,2021,"BIGC","PAR",115.87375
9,2021,"BIGC","pH",7.37910937500001
9,2021,"BIGC","spCond",281.805013888889
9,2021,"BLDE","DO",9.09217361111111
9,2021,"BLDE","PAR",220.082083333333
9,2021,"BLDE","pH",7.98629513888885
9,2021,"BLDE","spCond",113.156857638889
9,2021,"BLUE","DO",8.7955509259259
9,2021,"BLUE","DO_sat",99.06075
9,2021,"BLUE","PAR",487.196291666667
9,2021,"BLUE","pH",8.1372430555556
9,2021,"BLUE","spCond",554.711159722222
9,2021,"BLWA","PAR",336.579166666667
9,2021,"CARI","DO",12.8619458333333
9,2021,"CARI","pH",7.59807870370375
9,2021,"CARI","spCond",78.114517361111
9,2021,"COMO","DO_sat",100.135104166667
9,2021,"COMO","PAR",23.7901041666667
9,2021,"COMO","pH",7.32727430555552
9,2021,"COMO","spCond",32.2850671296296
9,2021,"CUPE","DO",7.70057638888885
9,2021,"CUPE","PAR",63.68625
9,2021,"CUPE","pH",8.18773611111109
9,2021,"CUPE","spCond",291.136972222222
9,2021,"FLNT","PAR",374.458208333333
9,2021,"GUIL","PAR",168.411458333333
9,2021,"GUIL","pH",7.83009027777778
9,2021,"HOPB","DO",9.37636458333335
9,2021,"HOPB","DO_sat",98.7579027777778
9,2021,"HOPB","PAR",7.18766666666666
9,2021,"HOPB","pH",7.05058333333333
9,2021,"HOPB","spCond",95.745662037037
9,2021,"KING","DO",6.02286111111112
9,2021,"KING","DO_sat",67.3878194444444
9,2021,"KING","pH",7.32866319444445
9,2021,"KING","spCond",654.496319444444
9,2021,"LECO","DO",9.27344618055556
9,2021,"LECO","PAR",19.4337916666667
9,2021,"LECO","pH",6.80383680555551
9,2021,"LECO","spCond",16.9434201388889
9,2021,"LEWI","DO",8.81792881944444
9,2021,"LEWI","DO_sat",88.1749444444444
9,2021,"LEWI","pH",7.89443749999999
9,2021,"LEWI","spCond",609.927069444444
9,2021,"MART","DO",9.66843402777775
9,2021,"MART","DO_sat",96.4168009259258
9,2021,"MART","pH",7.25977777777773
9,2021,"MART","spCond",41.2191840277778
9,2021,"MAYF","DO",8.29310694444444
9,2021,"MAYF","DO_sat",92.2686111111111
9,2021,"MAYF","PAR",12.9279166666667
9,2021,"MAYF","pH",5.80678009259258
9,2021,"MAYF","spCond",13.9633263888889
9,2021,"MCDI","DO",4.60235416666667
9,2021,"MCDI","DO_sat",43.9192708333334
9,2021,"MCDI","spCond",571.715194444444
9,2021,"OKSR","DO",10.7543263888889
9,2021,"OKSR","PAR",182.159861111111
9,2021,"OKSR","pH",7.31149305555553
9,2021,"OKSR","spCond",47.5454444444446
9,2021,"POSE","DO",8.45122916666664
9,2021,"POSE","DO_sat",90.5192638888889
9,2021,"POSE","PAR",47.2821666666667
9,2021,"POSE","pH",7.5742106481482
9,2021,"POSE","spCond",112.814048611111
9,2021,"PRIN","DO",7.86343229166667
9,2021,"PRIN","DO_sat",80.8537916666666
9,2021,"PRIN","PAR",41.8781944444444
9,2021,"PRIN","pH",7.99766319444446
9,2021,"PRIN","spCond",739.920697916667
9,2021,"REDB","DO",10.3300138888889
9,2021,"REDB","PAR",52.2796527777778
9,2021,"TECR","DO",7.39646527777778
9,2021,"TECR","DO_sat",90.2165624999999
9,2021,"TECR","PAR",43.1149583333333
9,2021,"TECR","pH",7.18426388888888
9,2021,"TECR","spCond",37.8637986111111
9,2021,"TOMB","DO",7.54624999999999
9,2021,"TOMB","DO_sat",91.7437152777778
9,2021,"WALK","DO",9.08613888888885
9,2021,"WALK","PAR",9.04192708333333
9,2021,"WALK","pH",7.97090277777771
9,2021,"WALK","spCond",254.547274305556
9,2021,"WLOU","DO",8.73452083333333
9,2021,"WLOU","DO_sat",100.445891666667
9,2021,"WLOU","PAR",16.7538333333333
9,2021,"WLOU","pH",8.00464236111115
9,2021,"WLOU","spCond",110.217891203704
9,2022,"ARIK","PAR",299.701375
9,2022,"BIGC","DO",7.97131076388888
9,2022,"BIGC","DO_sat",85.8255902777777
9,2022,"BIGC","PAR",13.406875
9,2022,"BIGC","pH",7.36639305555555
9,2022,"BIGC","spCond",270.272137152777
9,2022,"BLDE","DO",8.98301527777776
9,2022,"BLDE","DO_sat",98.5273611111112
9,2022,"BLDE","PAR",122.550291666667
9,2022,"BLDE","pH",7.90677500000004
9,2022,"BLDE","spCond",107.3189375
9,2022,"BLUE","DO",8.37063541666666
9,2022,"BLUE","DO_sat",95.1131822916666
9,2022,"BLUE","PAR",522.795729166667
9,2022,"BLUE","pH",7.77938194444441
9,2022,"BLUE","spCond",552.842583333333
9,2022,"BLWA","DO",7.26128472222222
9,2022,"BLWA","PAR",461.76875
9,2022,"BLWA","pH",7.8821701388889
9,2022,"BLWA","spCond",254.337395833333
9,2022,"CARI","DO",12.7253708333333
9,2022,"CARI","DO_sat",97.9972824074074
9,2022,"CARI","PAR",106.112013888889
9,2022,"CARI","pH",7.24390972222228
9,2022,"CARI","spCond",87.5845416666667
9,2022,"COMO","DO",8.67027777777777
9,2022,"COMO","DO_sat",99.9774467592592
9,2022,"COMO","PAR",27.6905555555555
9,2022,"COMO","pH",7.31603009259257
9,2022,"COMO","spCond",33.3502708333334
9,2022,"CUPE","PAR",27.7156944444445
9,2022,"FLNT","DO_sat",87.5312499999999
9,2022,"FLNT","PAR",424.648333333333
9,2022,"FLNT","pH",7.45241319444444
9,2022,"FLNT","spCond",164.201736111111
9,2022,"GUIL","DO",7.87064814814815
9,2022,"GUIL","DO_sat",97.0884340277779
9,2022,"GUIL","PAR",110.4928125
9,2022,"GUIL","pH",8.02112152777779
9,2022,"GUIL","spCond",208.437108796296
9,2022,"HOPB","DO",9.47529999999999
9,2022,"HOPB","DO_sat",95.2634884259258
9,2022,"HOPB","PAR",8.61618055555556
9,2022,"HOPB","pH",7.03473437499998
9,2022,"HOPB","spCond",149.750829166667
9,2022,"KING","DO",6.90010833333333
9,2022,"KING","DO_sat",71.9055243055556
9,2022,"KING","PAR",61.31275
9,2022,"KING","pH",7.55682638888893
9,2022,"KING","spCond",647.811316666667
9,2022,"LECO","DO",9.09064583333331
9,2022,"LECO","DO_sat",99.1878444444445
9,2022,"LECO","PAR",26.6625416666667
9,2022,"LECO","pH",6.89962499999997
9,2022,"LECO","spCond",21.9408361111111
9,2022,"LEWI","DO",8.18590277777776
9,2022,"LEWI","DO_sat",88.9943333333333
9,2022,"LEWI","PAR",34.8990833333333
9,2022,"LEWI","pH",7.85534027777777
9,2022,"LEWI","spCond",619.667548611111
9,2022,"MART","DO",9.38792824074073
9,2022,"MART","DO_sat",93.8058090277779
9,2022,"MART","pH",7.25041319444446
9,2022,"MART","spCond",40.7224409722222
9,2022,"MAYF","PAR",10.068125
9,2022,"MCDI","DO",3.41859953703703
9,2022,"MCDI","DO_sat",33.2790532407407
9,2022,"MCDI","PAR",56.16984375
9,2022,"MCDI","pH",7.09666666666669
9,2022,"MCDI","spCond",569.163036111111
9,2022,"MCRA","DO",9.28147361111113
9,2022,"MCRA","DO_sat",95.0706371527777
9,2022,"MCRA","PAR",3.76066666666667
9,2022,"MCRA","pH",7.22265624999997
9,2022,"MCRA","spCond",29.3835652777778
9,2022,"OKSR","DO",10.9957777777777
9,2022,"OKSR","DO_sat",96.4619814814815
9,2022,"OKSR","PAR",148.145972222222
9,2022,"OKSR","pH",7.22074999999992
9,2022,"OKSR","spCond",56.1872777777777
9,2022,"POSE","DO",8.23159953703701
9,2022,"POSE","DO_sat",88.7126291666667
9,2022,"POSE","PAR",46.5955
9,2022,"POSE","pH",7.62394444444451
9,2022,"POSE","spCond",145.556583333333
9,2022,"PRIN","DO",8.08677083333333
9,2022,"PRIN","DO_sat",88.1455416666667
9,2022,"PRIN","PAR",12.4410416666667
9,2022,"PRIN","pH",7.94570833333336
9,2022,"PRIN","spCond",955.174166666666
9,2022,"REDB","DO",9.66540277777778
9,2022,"REDB","DO_sat",100.091430555556
9,2022,"REDB","PAR",59.7784583333333
9,2022,"REDB","pH",8.47306944444437
9,2022,"REDB","spCond",633.517829861111
9,2022,"SYCA","DO",2.77760416666666
9,2022,"SYCA","DO_sat",31.4965277777778
9,2022,"SYCA","PAR",410.954208333333
9,2022,"SYCA","pH",6.95518055555553
9,2022,"SYCA","spCond",637.793390625
9,2022,"TECR","DO",9.82753194444446
9,2022,"TECR","DO_sat",94.3348736111111
9,2022,"TECR","PAR",38.09
9,2022,"TECR","pH",7.21579722222222
9,2022,"TECR","spCond",38.1608454861111
9,2022,"TOMB","DO_sat",66.5375
9,2022,"TOMB","PAR",377.124791666667
9,2022,"TOMB","pH",7.18381944444445
9,2022,"TOMB","spCond",235.475694444445
9,2022,"WALK","DO",9.05010069444442
9,2022,"WALK","DO_sat",95.896175
9,2022,"WALK","PAR",6.6555
9,2022,"WALK","pH",8.07159027777785
9,2022,"WALK","spCond",268.389859722222
9,2022,"WLOU","DO",9.00299583333333
9,2022,"WLOU","DO_sat",102.310451388889
9,2022,"WLOU","PAR",16.1610416666666
9,2022,"WLOU","pH",8.08679861111113
9,2022,"WLOU","spCond",112.680444444444
10,2021,"ARIK","PAR",191.162583333333
10,2021,"BIGC","DO",8.56761805555557
10,2021,"BIGC","DO_sat",85.9037847222223
10,2021,"BIGC","pH",7.2770138888889
10,2021,"BIGC","spCond",289.916784722222
10,2021,"BLDE","DO",10.5121857638889
10,2021,"BLDE","DO_sat",101.081314236111
10,2021,"BLDE","PAR",130.659333333333
10,2021,"BLDE","pH",7.9732777777779
10,2021,"BLDE","spCond",112.431888888889
10,2021,"BLUE","DO",9.30926041666666
10,2021,"BLUE","DO_sat",97.8864131944443
10,2021,"BLUE","PAR",284.704208333333
10,2021,"BLUE","pH",8.12115694444447
10,2021,"BLUE","spCond",560.156600694444
10,2021,"BLWA","PAR",228.074930555556
10,2021,"CARI","DO",13.4953819444444
10,2021,"CARI","spCond",84.8815347222223
10,2021,"COMO","DO",9.63931712962964
10,2021,"COMO","DO_sat",97.7378333333332
10,2021,"COMO","PAR",26.4446180555556
10,2021,"COMO","pH",7.25965972222225
10,2021,"COMO","spCond",33.1288611111111
10,2021,"CUPE","DO",8.09716319444448
10,2021,"CUPE","DO_sat",95.6105763888887
10,2021,"CUPE","PAR",24.4823611111111
10,2021,"CUPE","pH",8.17791666666665
10,2021,"CUPE","spCond",278.45305787037
10,2021,"FLNT","PAR",362.41525
10,2021,"HOPB","DO",10.0746197916666
10,2021,"HOPB","DO_sat",97.6825027777777
10,2021,"HOPB","PAR",34.3745833333333
10,2021,"HOPB","pH",7.06944675925926
10,2021,"HOPB","spCond",96.7270243055555
10,2021,"KING","DO",5.92784583333333
10,2021,"KING","DO_sat",53.6386875
10,2021,"KING","pH",7.36440798611109
10,2021,"KING","spCond",656.356268055556
10,2021,"LECO","DO",9.53142083333332
10,2021,"LECO","DO_sat",99.4133972222222
10,2021,"LECO","PAR",18.5065416666667
10,2021,"LECO","pH",6.81744861111109
10,2021,"LECO","spCond",18.947175
10,2021,"LEWI","DO",8.88275138888888
10,2021,"LEWI","DO_sat",88.3384467592592
10,2021,"LEWI","pH",7.85642129629629
10,2021,"LEWI","spCond",623.316945601852
10,2021,"MART","DO",10.7754375
10,2021,"MART","DO_sat",95.9493819444444
10,2021,"MART","pH",7.29630208333342
10,2021,"MART","spCond",40.4576666666666
10,2021,"MAYF","DO",8.81990104166665
10,2021,"MAYF","DO_sat",91.8497013888888
10,2021,"MAYF","PAR",11.9980416666667
10,2021,"MAYF","pH",5.9142708333333
10,2021,"MAYF","spCond",13.7200569444445
10,2021,"MCDI","DO",4.62457638888889
10,2021,"MCDI","DO_sat",58.8599722222222
10,2021,"MCDI","pH",7.33189583333332
10,2021,"MCDI","spCond",589.973085069444
10,2021,"MCRA","DO",10.8801944444444
10,2021,"MCRA","DO_sat",99.5317777777777
10,2021,"MCRA","PAR",3.16659722222222
10,2021,"MCRA","spCond",27.9628576388889
10,2021,"POSE","DO",9.05066840277776
10,2021,"POSE","DO_sat",90.4129496527779
10,2021,"POSE","PAR",42.2173958333333
10,2021,"POSE","pH",7.62214236111125
10,2021,"POSE","spCond",135.477810763889
10,2021,"PRIN","DO",7.98310763888889
10,2021,"PRIN","DO_sat",88.1048055555555
10,2021,"PRIN","PAR",18.61203125
10,2021,"PRIN","pH",8.06987638888889
10,2021,"PRIN","spCond",392.180602430555
10,2021,"REDB","DO",10.1372482638889
10,2021,"REDB","DO_sat",99.4866486111111
10,2021,"REDB","PAR",56.7120416666667
10,2021,"REDB","pH",8.34610416666693
10,2021,"REDB","spCond",721.544310763888
10,2021,"TECR","DO",9.97449305555556
10,2021,"TECR","DO_sat",99.553412037037
10,2021,"TECR","PAR",25.7730416666667
10,2021,"TECR","pH",7.27521064814809
10,2021,"TECR","spCond",41.0967905092593
10,2021,"TOMB","DO",7.21376736111112
10,2021,"TOMB","DO_sat",89.9421643518519
10,2021,"WALK","DO",9.23901111111111
10,2021,"WALK","DO_sat",95.1651444444445
10,2021,"WALK","PAR",23.13421875
10,2021,"WALK","pH",7.9593472222222
10,2021,"WALK","spCond",222.0173625
10,2021,"WLOU","DO",9.71706666666665
10,2021,"WLOU","DO_sat",99.0846
10,2021,"WLOU","PAR",4.779375
10,2021,"WLOU","pH",8.09385416666675
10,2021,"WLOU","spCond",112.623530555556
10,2022,"ARIK","DO",4.48912500000001
10,2022,"ARIK","DO_sat",35.2953402777779
10,2022,"ARIK","PAR",171.649583333333
10,2022,"ARIK","pH",7.68736111111108
10,2022,"ARIK","spCond",769.423354166666
10,2022,"BIGC","DO",9.77709027777776
10,2022,"BIGC","DO_sat",91.1606958333333
10,2022,"BIGC","PAR",6.56366666666667
10,2022,"BIGC","pH",7.43898263888886
10,2022,"BIGC","spCond",278.957933333333
10,2022,"BLDE","DO",10.7287829861111
10,2022,"BLDE","DO_sat",100.349525
10,2022,"BLDE","PAR",136.204291666667
10,2022,"BLDE","pH",7.91010277777774
10,2022,"BLDE","spCond",109.488227777778
10,2022,"BLUE","DO",9.08485590277777
10,2022,"BLUE","DO_sat",95.180371527778
10,2022,"BLUE","PAR",358.815708333333
10,2022,"BLUE","pH",7.65626562500008
10,2022,"BLUE","spCond",561.078430555556
10,2022,"BLWA","DO",6.82425347222222
10,2022,"BLWA","PAR",353.464861111111
10,2022,"BLWA","pH",7.94574652777777
10,2022,"CARI","DO",13.3449138888889
10,2022,"CARI","DO_sat",96.2202100694444
10,2022,"CARI","PAR",35.17875
10,2022,"CARI","pH",7.28390972222226
10,2022,"CARI","spCond",95.303404513889
10,2022,"COMO","DO_sat",106.105854166667
10,2022,"COMO","PAR",27.326
10,2022,"COMO","pH",7.30434027777779
10,2022,"COMO","spCond",35.4167805555556
10,2022,"CUPE","DO",9.01040277777778
10,2022,"CUPE","DO_sat",108.377847222222
10,2022,"CUPE","PAR",27.3467361111111
10,2022,"CUPE","spCond",207.138881944444
10,2022,"FLNT","DO",8.64902777777779
10,2022,"FLNT","PAR",448.63875
10,2022,"FLNT","spCond",157.043923611111
10,2022,"GUIL","TSS",2
10,2022,"HOPB","DO",10.9999458333333
10,2022,"HOPB","DO_sat",97.0036788194444
10,2022,"HOPB","PAR",37.5718229166666
10,2022,"HOPB","pH",7.05877083333333
10,2022,"HOPB","spCond",152.909851388889
10,2022,"KING","DO",7.26272222222223
10,2022,"KING","DO_sat",73.5386180555555
10,2022,"KING","PAR",84.9834375000001
10,2022,"KING","pH",7.51543055555553
10,2022,"KING","spCond",350.180875
10,2022,"LECO","DO",9.91710277777776
10,2022,"LECO","DO_sat",98.6215652777779
10,2022,"LECO","PAR",56.77296875
10,2022,"LECO","pH",6.97503819444438
10,2022,"LECO","spCond",22.8663489583333
10,2022,"LEWI","DO",9.67311574074072
10,2022,"LEWI","DO_sat",91.2565572916668
10,2022,"LEWI","PAR",71.9070833333333
10,2022,"LEWI","pH",7.84707291666663
10,2022,"LEWI","spCond",622.901418981482
10,2022,"MART","DO",10.2358208333333
10,2022,"MART","DO_sat",92.946984375
10,2022,"MART","pH",7.19631481481481
10,2022,"MART","spCond",40.6974947916666
10,2022,"MAYF","PAR",15.4764166666667
10,2022,"MCDI","DO",3.23622395833334
10,2022,"MCDI","DO_sat",28.1431840277778
10,2022,"MCDI","PAR",131.174541666667
10,2022,"MCDI","pH",7.37741435185192
10,2022,"MCDI","spCond",603.628791666666
10,2022,"MCRA","DO",9.7826527777778
10,2022,"MCRA","DO_sat",97.5013865740739
10,2022,"MCRA","PAR",1.95375
10,2022,"MCRA","pH",7.20386805555543
10,2022,"MCRA","spCond",29.1033506944445
10,2022,"POSE","DO",9.89261111111111
10,2022,"POSE","DO_sat",90.7588027777778
10,2022,"POSE","PAR",62.8918229166667
10,2022,"POSE","spCond",133.8434125
10,2022,"PRIN","DO",8.50742361111111
10,2022,"PRIN","DO_sat",79.9552916666669
10,2022,"PRIN","PAR",11.7540833333333
10,2022,"PRIN","pH",7.96890277777767
10,2022,"PRIN","spCond",1023.93551388889
10,2022,"REDB","DO",10.0730104166666
10,2022,"REDB","DO_sat",100.581490740741
10,2022,"REDB","PAR",37.0190416666667
10,2022,"REDB","spCond",682.514984722222
10,2022,"SYCA","DO",3.11113888888889
10,2022,"SYCA","DO_sat",45.2223263888888
10,2022,"SYCA","PAR",296.860902777778
10,2022,"SYCA","pH",7.02650347222222
10,2022,"SYCA","spCond",620.536286458334
10,2022,"TECR","DO",10.8310833333333
10,2022,"TECR","DO_sat",95.0109444444444
10,2022,"TECR","PAR",45.3330833333333
10,2022,"TECR","pH",7.25667187500002
10,2022,"TECR","spCond",36.5804861111111
10,2022,"TOMB","DO",5.18583333333334
10,2022,"TOMB","PAR",328.909541666667
10,2022,"TOMB","spCond",225.260416666667
10,2022,"WALK","DO",9.91006527777778
10,2022,"WALK","DO_sat",95.4015208333333
10,2022,"WALK","PAR",41.7415625
10,2022,"WALK","pH",8.22223611111096
10,2022,"WALK","spCond",274.971086805556
10,2022,"WLOU","DO",9.79956527777778
10,2022,"WLOU","DO_sat",100.197061111111
10,2022,"WLOU","PAR",4.86416666666667
10,2022,"WLOU","spCond",114.612373263889
11,2021,"ARIK","DO",6.46706423611111
11,2021,"ARIK","DO_sat",60.9014861111111
11,2021,"ARIK","PAR",136.042083333333
11,2021,"ARIK","pH",7.70627083333306
11,2021,"ARIK","spCond",617.116997685185
11,2021,"BIGC","PAR",35.4327604166667
11,2021,"BLDE","DO",11.5391402777777
11,2021,"BLDE","DO_sat",100.437809027778
11,2021,"BLDE","PAR",96.1220416666667
11,2021,"BLDE","pH",7.80219444444442
11,2021,"BLDE","spCond",120.745459722222
11,2021,"BLUE","PAR",288.514291666667
11,2021,"BLUE","pH",8.08986342592589
11,2021,"BLUE","spCond",572.212394444444
11,2021,"BLWA","PAR",281.251458333333
11,2021,"COMO","DO",9.89965798611114
11,2021,"COMO","DO_sat",96.8080642361111
11,2021,"COMO","PAR",19.2449166666667
11,2021,"COMO","spCond",33.8998986111111
11,2021,"CUPE","DO",8.07786342592589
11,2021,"CUPE","DO_sat",96.2305381944445
11,2021,"CUPE","PAR",28.1286458333333
11,2021,"CUPE","spCond",282.292364583333
11,2021,"FLNT","DO_sat",92.1597222222222
11,2021,"FLNT","PAR",324.438791666667
11,2021,"FLNT","pH",7.68472222222222
11,2021,"HOPB","DO",12.1673347222222
11,2021,"HOPB","DO_sat",98.5425503472221
11,2021,"HOPB","PAR",27.7648958333333
11,2021,"HOPB","pH",6.95661805555546
11,2021,"HOPB","spCond",68.0567378472222
11,2021,"KING","DO",6.12805092592592
11,2021,"KING","DO_sat",51.0051631944444
11,2021,"KING","pH",7.37782291666661
11,2021,"KING","spCond",659.906925347222
11,2021,"LECO","DO",10.8494805555555
11,2021,"LECO","DO_sat",100.975294444444
11,2021,"LECO","PAR",37.1405833333333
11,2021,"LECO","pH",6.73821180555559
11,2021,"LECO","spCond",19.0739944444444
11,2021,"LEWI","DO",10.3906921296296
11,2021,"LEWI","DO_sat",89.0070777777778
11,2021,"LEWI","pH",7.87587962962973
11,2021,"LEWI","spCond",617.693236111111
11,2021,"MART","DO",11.3007222222223
11,2021,"MART","DO_sat",99.3276423611111
11,2021,"MART","pH",7.18001736111109
11,2021,"MART","spCond",37.7875902777778
11,2021,"MAYF","DO_sat",94.1784652777778
11,2021,"MAYF","PAR",26.1553333333333
11,2021,"MAYF","spCond",13.4362708333333
